Timestamp,GazeEventType,Focus
20201,1,1
20202,1,1
20203,1,1
20204,1,1
20205,1,1
20206,1,1
20207,1,1
20208,1,1
20209,1,1
20210,1,1
20211,1,1
20212,1,1
20213,1,1
20214,1,1
20215,1,1
20216,1,1
20217,1,1
20218,1,1
20219,1,1
20220,1,1
20221,1,1
20222,1,1
20223,1,1
20224,1,1
20225,1,1
20226,1,1
20227,0,1
20228,0,1
20229,1,1
20230,1,1
20231,1,1
20232,1,1
20233,1,1
20234,1,1
20235,1,1
20236,1,1
20237,1,1
20238,1,1
20239,1,1
20240,1,1
20241,1,1
20242,1,1
20243,1,1
20244,1,1
20245,1,1
20246,1,1
20247,1,1
20248,0,1
20249,0,1
20250,0,1
20251,0,1
20252,0,1
20253,0,1
20254,0,1
20255,0,1
20256,1,1
20257,1,1
20258,1,1
20259,1,1
20260,1,1
20261,1,1
20262,1,1
20263,1,1
20264,1,1
20265,1,1
20266,1,1
20267,1,1
20268,1,1
20269,1,1
20270,1,1
20271,1,1
20272,1,1
20273,1,1
20274,1,1
20275,1,1
20276,0,1
20277,0,1
20278,0,1
20279,0,1
20280,0,1
20281,0,1
20282,0,1
20283,0,1
20284,0,1
20285,0,1
20286,0,1
20287,0,1
20288,0,1
20289,0,1
20290,0,1
20291,0,1
20292,0,1
20293,0,1
20294,0,1
20295,0,1
20296,1,1
20297,1,1
20298,1,1
20299,1,1
20300,1,1
20301,1,1
20302,1,1
20303,1,1
20304,1,1
20305,1,1
20306,1,1
20307,1,1
20308,1,1
20309,1,1
20310,1,1
20311,1,1
20312,1,1
20313,1,1
20314,1,1
20315,1,1
20316,1,1
20317,1,1
20318,1,1
20319,1,1
20320,1,1
20321,1,1
20322,1,1
20323,1,1
20324,1,1
20325,1,1
20326,1,1
20327,1,1
20328,1,1
20329,1,1
20330,1,1
20331,1,1
20332,1,1
20333,1,1
20334,1,1
20335,1,1
20336,1,1
20337,1,1
20338,1,1
20339,0,1
20340,0,1
20341,0,1
20342,0,1
20343,0,1
20344,0,1
20345,0,1
20346,0,1
20347,0,1
20348,0,1
20349,1,1
20350,1,1
20351,1,1
20352,1,1
20353,1,1
20354,1,1
20355,1,1
20356,1,1
20357,1,1
20358,1,1
20359,1,1
20360,1,1
20361,1,1
20362,1,1
20363,1,1
20364,1,1
20365,1,1
20366,1,1
20367,1,1
20368,1,1
20369,0,1
20370,0,1
20371,0,1
20372,0,1
20373,0,1
20374,0,1
20375,0,1
20376,0,1
20377,0,1
20378,0,1
20379,0,1
20380,0,1
20381,0,1
20382,1,1
20383,1,1
20384,1,1
20385,1,1
20386,1,1
20387,1,1
20388,1,1
20389,1,1
20390,1,1
20391,1,1
20392,1,1
20393,1,1
20394,1,1
20395,1,1
20396,1,1
20397,1,1
20398,1,1
20399,1,1
20400,1,1
20401,1,1
20402,1,1
20403,1,1
20404,1,1
20405,1,1
20406,1,1
20407,1,1
20408,1,1
20409,1,1
20410,1,1
20411,1,1
20412,1,1
20413,1,1
20414,1,1
20415,1,1
20416,1,1
20417,1,1
20418,1,1
20419,1,1
20420,1,1
20421,0,1
20422,0,1
20423,0,1
20424,0,1
20425,0,1
20426,0,1
20427,0,1
20428,0,1
20429,0,1
20430,0,1
20431,0,1
20432,0,1
20433,0,1
20434,0,1
20435,0,1
20436,0,1
20437,0,1
20438,0,1
20439,0,1
20440,0,1
20441,0,1
20442,0,1
20443,0,1
20444,0,1
20445,0,1
20446,0,1
20447,0,1
20448,0,1
20449,0,1
20450,0,1
20451,0,1
20452,0,1
20453,0,1
20454,0,1
20455,0,1
20456,0,1
20457,0,1
20458,0,1
20459,0,1
20460,1,1
20461,1,1
20462,1,1
20463,1,1
20464,1,1
20465,1,1
20466,1,1
20467,1,1
20468,1,1
20469,1,1
20470,1,1
20471,1,1
20472,1,1
20473,1,1
20474,1,1
20475,1,1
20476,1,1
20477,1,1
20478,1,1
20479,1,1
20480,1,1
20481,1,1
20482,1,1
20483,1,1
20484,1,1
20485,1,1
20486,0,1
20487,0,1
20488,0,1
20489,0,1
20490,0,1
20491,0,1
20492,0,1
20493,0,1
20494,0,1
20495,0,1
20496,0,1
20497,0,1
20498,0,1
20499,0,1
20500,0,1
20501,0,1
20502,0,1
20503,0,1
20504,0,1
20505,0,1
20506,0,1
20507,0,1
20508,0,1
20509,0,1
20510,0,1
20511,0,1
20512,0,1
20513,0,1
20514,0,1
20515,0,1
20516,0,1
20517,0,1
20518,0,1
20519,0,1
20520,0,1
20521,0,1
20522,0,1
20523,0,1
20524,0,1
20525,0,1
20526,0,1
20527,0,1
20528,0,1
20529,0,1
20530,0,1
20531,0,1
20532,0,1
20533,0,1
20534,0,1
20535,0,1
20536,0,1
20537,0,1
20538,0,1
20539,0,1
20540,0,1
20541,0,1
20542,0,1
20543,0,1
20544,0,1
20545,0,1
20546,0,1
20547,0,1
20548,0,1
20549,0,1
20550,0,1
20551,0,1
20552,0,1
20553,0,1
20554,0,1
20555,0,1
20556,0,1
20557,0,1
20558,0,1
20559,0,1
20560,0,1
20561,0,1
20562,0,1
20563,0,1
20564,0,1
20565,1,1
20566,1,1
20567,1,1
20568,1,1
20569,1,1
20570,1,1
20571,1,1
20572,1,1
20573,1,1
20574,1,1
20575,1,1
20576,0,1
20577,1,1
20578,1,1
20579,1,1
20580,1,1
20581,1,1
20582,1,1
20583,1,1
20584,1,1
20585,1,1
20586,1,1
20587,1,1
20588,1,1
20589,1,1
20590,1,1
20591,1,1
20592,1,1
20593,1,1
20594,1,1
20595,1,1
20596,1,1
20597,1,1
20598,1,1
20599,1,1
20600,1,1
20601,1,1
20602,1,1
20603,1,1
20604,1,1
20605,1,1
20606,1,1
20607,1,1
20608,1,1
20609,0,1
20610,0,1
20611,1,1
20612,1,1
20613,1,1
20614,1,1
20615,1,1
20616,1,1
20617,1,1
20618,1,1
20619,1,1
20620,1,1
20621,1,1
20622,1,1
20623,1,1
20624,1,1
20625,1,1
20626,1,1
20627,1,1
20628,1,1
20629,1,1
20630,1,1
20631,1,1
20632,1,1
20633,1,1
20634,1,1
20635,1,1
20636,1,1
20637,1,1
20638,1,1
20639,1,1
20640,0,1
20641,0,1
20642,0,1
20643,0,1
20644,0,1
20645,0,1
20646,0,1
20647,0,1
20648,0,1
20649,0,1
20650,0,1
20651,0,1
20652,1,1
20653,1,1
20654,1,1
20655,1,1
20656,1,1
20657,1,1
20658,1,1
20659,1,1
20660,1,1
20661,1,1
20662,1,1
20663,1,1
20664,1,1
20665,1,1
20666,1,1
20667,1,1
20668,1,1
20669,1,1
20670,1,1
20671,1,1
20672,1,1
20673,1,1
20674,0,1
20675,0,1
20676,0,1
20677,0,1
20678,0,1
20679,0,1
20680,0,1
20681,0,1
20682,0,1
20683,0,1
20684,0,1
20685,0,1
20686,0,1
20687,0,1
20688,0,1
20689,0,1
20690,0,1
20691,0,1
20692,0,1
20693,0,1
20694,1,1
20695,1,1
20696,1,1
20697,1,1
20698,1,1
20699,1,1
20700,1,1
20701,1,1
20702,1,1
20703,1,1
20704,0,1
20705,0,1
20706,0,1
20707,0,1
20708,0,1
20709,0,1
20710,0,1
20711,0,1
20712,0,1
20713,0,1
20714,0,1
20715,0,1
20716,0,1
20717,0,1
20718,0,1
20719,0,1
20720,0,1
20721,0,1
20722,1,1
20723,1,1
20724,1,1
20725,1,1
20726,1,1
20727,1,1
20728,1,1
20729,1,1
20730,1,1
20731,1,1
20732,1,1
20733,1,1
20734,1,1
20735,1,1
20736,1,1
20737,1,1
20738,1,1
20739,1,1
20740,1,1
20741,1,1
20742,1,1
20743,1,1
20744,0,1
20745,0,1
20746,0,1
20747,0,1
20748,0,1
20749,0,1
20750,0,1
20751,0,1
20752,1,1
20753,1,1
20754,1,1
20755,1,1
20756,1,1
20757,1,1
20758,1,1
20759,1,1
20760,1,1
20761,1,1
20762,1,1
20763,1,1
20764,1,1
20765,1,1
20766,1,1
20767,1,1
20768,1,1
20769,1,1
20770,1,1
20771,1,1
20772,1,1
20773,1,1
20774,1,1
20775,1,1
20776,1,1
20777,1,1
20778,1,1
20779,0,1
20780,1,1
20781,1,1
20782,1,1
20783,1,1
20784,1,1
20785,1,1
20786,1,1
20787,1,1
20788,0,1
20789,0,1
20790,0,1
20791,0,1
20792,0,1
20793,1,1
20794,1,1
20795,1,1
20796,1,1
20797,1,1
20798,1,1
20799,1,1
20800,1,1
20801,1,1
20802,1,1
20803,1,1
20804,1,1
20805,1,1
20806,1,1
20807,1,1
20808,1,1
20809,1,1
20810,1,1
20811,1,1
20812,1,1
20813,0,1
20814,0,1
20815,0,1
20816,0,1
20817,0,1
20818,0,1
20819,0,1
20820,0,1
20821,1,1
20822,1,1
20823,1,1
20824,1,1
20825,1,1
20826,1,1
20827,1,1
20828,1,1
20829,1,1
20830,1,1
20831,1,1
20832,1,1
20833,1,1
20834,1,1
20835,1,1
20836,1,1
20837,1,1
20838,1,1
20839,1,1
20840,1,1
20841,1,1
20842,1,1
20843,1,1
20844,1,1
20845,1,1
20846,1,1
20847,1,1
20848,1,1
20849,1,1
20850,1,1
20851,1,1
20852,1,1
20853,1,1
20854,1,1
20855,1,1
20856,1,1
20857,1,1
20858,1,1
20859,1,1
20860,1,1
20861,1,1
20862,1,1
20863,1,1
20864,0,1
20865,0,1
20866,0,1
20867,0,1
20868,0,1
20869,0,1
20870,0,1
20871,0,1
20872,0,1
20873,0,1
20874,1,1
20875,1,1
20876,1,1
20877,1,1
20878,1,1
20879,1,1
20880,1,1
20881,1,1
20882,1,1
20883,1,1
20884,1,1
20885,0,1
20886,0,1
20887,1,1
20888,1,1
20889,1,1
20890,1,1
20891,1,1
20892,1,1
20893,1,1
20894,1,1
20895,1,1
20896,1,1
20897,1,1
20898,1,1
20899,1,1
20900,1,1
20901,1,1
20902,1,1
20903,1,1
20904,1,1
20905,0,1
20906,0,1
20907,0,1
20908,0,1
20909,0,1
20910,0,1
20911,0,1
20912,0,1
20913,1,1
20914,1,1
20915,1,1
20916,1,1
20917,1,1
20918,1,1
20919,1,1
20920,1,1
20921,1,1
20922,1,1
20923,1,1
20924,1,1
20925,1,1
20926,1,1
20927,1,1
20928,1,1
20929,1,1
20930,1,1
20931,1,1
20932,1,1
20933,1,1
20934,1,1
20935,1,1
20936,0,1
20937,1,1
20938,1,1
20939,1,1
20940,1,1
20941,1,1
20942,1,1
20943,1,1
20944,1,1
20945,1,1
20946,1,1
20947,1,1
20948,1,1
20949,1,1
20950,1,1
20951,1,1
20952,1,1
20953,1,1
20954,1,1
20955,1,1
20956,1,1
20957,1,1
20958,1,1
20959,1,1
20960,1,1
20961,1,1
20962,1,1
20963,1,1
20964,1,1
20965,1,1
20966,1,1
20967,1,1
20968,1,1
20969,1,1
20970,1,1
20971,0,1
20972,0,1
20973,1,1
20974,1,1
20975,1,1
20976,1,1
20977,1,1
20978,1,1
20979,1,1
20980,1,1
20981,1,1
20982,1,1
20983,1,1
20984,1,1
20985,0,1
20986,0,1
20987,0,1
20988,0,1
20989,0,1
20990,0,1
20991,0,1
20992,0,1
20993,0,1
20994,0,1
20995,0,1
20996,0,1
20997,0,1
20998,1,1
20999,1,1
21000,1,1
21001,1,1
21002,1,1
21003,1,1
21004,1,1
21005,1,1
21006,1,1
21007,1,1
21008,1,1
21009,1,1
21010,1,1
21011,1,1
21012,1,1
21013,1,1
21014,1,1
21015,1,1
21016,1,1
21017,1,1
21018,1,1
21019,0,1
21020,0,1
21021,0,1
21022,0,1
21023,0,1
21024,0,1
21025,0,0
21026,0,0
21027,0,0
21028,0,0
21029,0,0
21030,0,0
21031,0,0
21032,0,0
21033,1,0
21034,1,0
21035,1,0
21036,1,0
21037,1,0
21038,1,0
21039,1,0
21040,1,0
21041,1,0
21042,1,0
21043,1,0
21044,1,0
21045,1,0
21046,0,0
21047,0,0
21048,0,0
21049,1,0
21050,1,0
21051,1,0
21052,1,0
21053,1,1
21054,1,1
21055,1,1
21056,1,1
21057,1,1
21058,1,1
21059,1,1
21060,1,1
21061,1,1
21062,0,1
21063,0,1
21064,0,1
21065,0,1
21066,0,1
21067,0,1
21068,0,1
21069,0,1
21070,0,1
21071,0,1
21072,0,1
21073,0,1
21074,0,1
21075,0,1
21076,0,1
21077,0,1
21078,0,1
21079,0,1
21080,0,0
21081,0,0
21082,0,0
21083,0,0
21084,0,0
21085,0,0
21086,0,0
21087,0,0
21088,0,0
21089,0,0
21090,0,0
21091,0,0
21092,0,0
21093,0,0
21094,0,0
21095,0,0
21096,0,0
21097,0,0
21098,0,0
21099,0,0
21100,0,0
21101,0,0
21102,0,0
21103,0,0
21104,0,1
21105,0,1
21106,0,1
21107,0,1
21108,0,1
21109,0,1
21110,0,1
21111,0,1
21112,0,1
21113,0,1
21114,0,1
21115,0,1
21116,0,1
21117,0,1
21118,0,1
21119,0,1
21120,0,1
21121,0,1
21122,0,1
21123,0,1
21124,0,1
21125,1,1
21126,1,1
21127,1,1
21128,1,1
21129,1,1
21130,1,1
21131,1,1
21132,1,1
21133,1,1
21134,1,1
21135,1,1
21136,1,1
21137,1,1
21138,1,1
21139,1,1
21140,1,1
21141,1,1
21142,1,1
21143,1,1
21144,1,1
21145,1,1
21146,1,1
21147,1,1
21148,1,1
21149,1,1
21150,1,1
21151,1,1
21152,1,1
21153,0,1
21154,0,1
21155,0,1
21156,0,1
21157,0,1
21158,0,1
21159,0,1
21160,0,1
21161,0,1
21162,0,1
21163,0,1
21164,0,1
21165,0,1
21166,1,1
21167,1,1
21168,1,1
21169,1,1
21170,1,1
21171,1,1
21172,1,1
21173,1,1
21174,1,1
21175,1,1
21176,1,1
21177,1,1
21178,1,1
21179,1,1
21180,1,1
21181,1,1
21182,1,1
21183,1,1
21184,1,1
21185,1,1
21186,1,1
21187,0,1
21188,0,1
21189,0,1
21190,0,1
21191,0,1
21192,0,1
21193,0,1
21194,0,1
21195,0,1
21196,0,1
21197,0,1
21198,0,1
21199,1,1
21200,1,1
21201,1,1
21202,1,1
21203,1,1
21204,1,1
21205,1,1
21206,1,1
21207,1,1
21208,1,1
21209,1,1
21210,1,1
21211,1,1
21212,1,1
21213,1,1
21214,1,1
21215,1,1
21216,1,1
21217,1,1
21218,1,1
21219,1,1
21220,1,1
21221,1,1
21222,1,1
21223,1,1
21224,1,1
21225,1,1
21226,1,1
21227,1,1
21228,1,1
21229,1,1
21230,1,1
21231,1,1
21232,1,1
21233,1,1
21234,1,1
21235,1,1
21236,1,1
21237,1,1
21238,1,1
21239,1,1
21240,1,1
21241,1,1
21242,1,1
21243,1,1
21244,1,1
21245,1,1
21246,1,1
21247,1,1
21248,1,1
21249,1,1
21250,1,1
21251,1,1
21252,1,1
21253,1,1
21254,1,1
21255,1,1
21256,1,1
21257,1,1
21258,1,1
21259,1,1
21260,1,1
21261,1,1
21262,1,1
21263,1,1
21264,1,1
21265,1,1
21266,1,1
21267,1,1
21268,1,1
21269,1,1
21270,1,1
21271,1,1
21272,1,1
21273,1,1
21274,1,1
21275,1,1
21276,1,1
21277,1,1
21278,1,1
21279,1,1
21280,1,1
21281,1,1
21282,1,1
21283,1,1
21284,1,1
21285,1,1
21286,1,1
21287,1,1
21288,1,1
21289,1,1
21290,1,1
21291,1,1
21292,1,1
21293,1,1
21294,1,1
21295,1,1
21296,1,1
21297,1,1
21298,1,1
21299,1,1
21300,1,1
21301,1,1
21302,1,1
21303,1,1
21304,1,1
21305,1,1
21306,1,1
21307,1,1
21308,1,1
21309,1,1
21310,1,1
21311,1,1
21312,1,1
21313,1,1
21314,1,1
21315,1,1
21316,0,1
21317,0,1
21318,1,1
21319,1,1
21320,1,1
21321,1,1
21322,1,1
21323,1,1
21324,1,1
21325,1,1
21326,1,1
21327,1,1
21328,1,1
21329,1,1
21330,1,1
21331,1,1
21332,1,1
21333,1,1
21334,1,1
21335,1,1
21336,1,1
21337,1,1
21338,1,1
21339,1,1
21340,1,1
21341,1,1
21342,1,1
21343,1,1
21344,1,1
21345,1,1
21346,1,1
21347,1,1
21348,1,1
21349,1,1
21350,1,1
21351,1,1
21352,1,1
21353,1,1
21354,1,1
21355,1,1
21356,1,1
21357,1,1
21358,1,1
21359,1,1
21360,1,1
21361,1,1
21362,1,1
21363,1,1
21364,1,1
21365,1,1
21366,1,1
21367,1,1
21368,1,1
21369,1,1
21370,1,1
21371,1,1
21372,1,1
21373,1,1
21374,1,1
21375,1,1
21376,1,1
21377,0,1
21378,0,1
21379,0,1
21380,1,1
21381,1,1
21382,1,1
21383,1,1
21384,1,1
21385,1,1
21386,1,1
21387,1,1
21388,1,1
21389,1,1
21390,1,1
21391,1,1
21392,1,1
21393,1,1
21394,1,1
21395,1,1
21396,1,1
21397,1,1
21398,1,1
21399,1,1
21400,1,1
21401,0,1
21402,0,1
21403,0,1
21404,1,1
21405,1,1
21406,1,1
21407,1,1
21408,1,1
21409,1,1
21410,1,1
21411,1,1
21412,1,1
21413,1,1
21414,1,1
21415,1,1
21416,1,1
21417,1,1
21418,1,1
21419,1,1
21420,1,1
21421,1,1
21422,1,1
21423,1,1
21424,1,1
21425,1,1
21426,1,1
21427,1,1
21428,1,1
21429,1,1
21430,1,1
21431,1,1
21432,1,1
21433,1,1
21434,1,1
21435,1,1
21436,1,1
21437,1,1
21438,1,1
21439,1,1
21440,1,1
21441,1,1
21442,1,1
21443,1,1
21444,1,1
21445,1,1
21446,1,1
21447,1,1
21448,1,1
21449,1,1
21450,1,1
21451,1,1
21452,1,1
21453,1,1
21454,1,1
21455,1,1
21456,1,1
21457,1,1
21458,1,1
21459,1,1
21460,1,1
21461,1,1
21462,1,1
21463,1,1
21464,1,1
21465,1,1
21466,1,1
21467,1,1
21468,1,1
21469,1,1
21470,1,1
21471,1,1
21472,1,1
21473,1,1
21474,1,1
21475,1,1
21476,1,1
21477,1,1
21478,1,1
21479,1,1
21480,1,1
21481,1,1
21482,1,1
21483,1,1
21484,1,1
21485,1,1
21486,1,1
21487,1,1
21488,1,1
21489,1,1
21490,1,1
21491,1,1
21492,1,1
21493,1,1
21494,1,1
21495,1,1
21496,1,1
21497,1,1
21498,1,1
21499,1,1
21500,1,1
21501,1,1
21502,1,1
21503,1,1
21504,1,1
21505,1,1
21506,1,1
21507,1,1
21508,1,1
21509,1,1
21510,0,1
21511,1,1
21512,1,1
21513,1,1
21514,1,1
21515,1,1
21516,1,1
21517,1,1
21518,1,1
21519,1,1
21520,1,1
21521,1,1
21522,1,1
21523,1,1
21524,1,1
21525,1,1
21526,1,1
21527,1,1
21528,1,1
21529,1,1
21530,1,1
21531,1,1
21532,1,1
21533,1,1
21534,1,1
21535,1,1
21536,1,1
21537,1,1
21538,1,1
21539,1,1
21540,1,1
21541,1,1
21542,1,1
21543,1,1
21544,1,1
21545,1,1
21546,1,1
21547,1,1
21548,1,1
21549,1,1
21550,1,1
21551,1,1
21552,1,1
21553,1,1
21554,1,1
21555,1,1
21556,1,1
21557,1,1
21558,1,1
21559,1,1
21560,1,1
21561,1,1
21562,1,1
21563,1,1
21564,1,1
21565,1,1
21566,1,1
21567,1,1
21568,1,1
21569,1,1
21570,1,1
21571,1,1
21572,1,1
21573,1,1
21574,1,1
21575,1,1
21576,1,1
21577,1,1
21578,1,1
21579,1,1
21580,1,1
21581,1,1
21582,1,1
21583,1,1
21584,0,1
21585,1,1
21586,1,1
21587,1,1
21588,1,1
21589,1,1
21590,1,1
21591,1,1
21592,1,1
21593,1,1
21594,1,1
21595,1,1
21596,1,1
21597,1,1
21598,1,1
21599,1,1
21600,1,1
21601,1,1
21602,1,1
21603,1,1
21604,1,1
21605,1,1
21606,1,1
21607,0,1
21608,1,1
21609,1,1
21610,1,1
21611,1,1
21612,1,1
21613,1,1
21614,1,1
21615,1,1
21616,1,1
21617,1,1
21618,1,1
21619,1,1
21620,1,1
21621,1,1
21622,1,1
21623,1,1
21624,1,1
21625,1,1
21626,1,1
21627,1,1
21628,1,1
21629,1,1
21630,1,1
21631,1,1
21632,1,1
21633,1,1
21634,1,1
21635,1,1
21636,1,1
21637,1,1
21638,1,1
21639,1,1
21640,1,1
21641,1,1
21642,1,1
21643,1,1
21644,1,1
21645,1,1
21646,1,1
21647,1,1
21648,1,1
21649,1,1
21650,1,1
21651,0,1
21652,1,1
21653,1,1
21654,1,1
21655,1,1
21656,1,1
21657,1,1
21658,1,1
21659,1,1
21660,1,1
21661,1,1
21662,1,1
21663,1,1
21664,1,1
21665,1,1
21666,1,1
21667,1,1
21668,1,1
21669,1,1
21670,1,1
21671,1,1
21672,1,1
21673,1,1
21674,1,1
21675,1,1
21676,1,1
21677,1,1
21678,1,1
21679,1,1
21680,1,1
21681,1,1
21682,1,1
21683,1,1
21684,1,1
21685,1,1
21686,1,1
21687,1,1
21688,1,1
21689,1,1
21690,1,1
21691,1,1
21692,0,1
21693,0,1
21694,0,1
21695,0,1
21696,0,1
21697,1,1
21698,1,1
21699,1,1
21700,1,1
21701,1,1
21702,1,1
21703,1,1
21704,1,1
21705,1,1
21706,1,1
21707,1,1
21708,1,1
21709,0,1
21710,0,1
21711,0,1
21712,0,1
21713,0,1
21714,0,1
21715,0,1
21716,0,1
21717,0,1
21718,0,1
21719,0,1
21720,0,1
21721,0,1
21722,0,1
21723,0,1
21724,0,1
21725,0,1
21726,1,1
21727,1,1
21728,1,1
21729,1,1
21730,1,1
21731,1,1
21732,1,1
21733,1,1
21734,1,1
21735,1,1
21736,1,1
21737,1,1
21738,1,1
21739,0,1
21740,0,1
21741,1,1
21742,1,1
21743,1,1
21744,1,1
21745,1,1
21746,1,1
21747,1,1
21748,1,1
21749,1,1
21750,1,1
21751,0,1
21752,0,1
21753,0,1
21754,0,1
21755,0,1
21756,0,1
21757,0,1
21758,0,1
21759,0,1
21760,0,1
21761,0,1
21762,0,1
21763,0,1
21764,1,1
21765,1,1
21766,1,1
21767,1,1
21768,1,1
21769,1,1
21770,1,1
21771,1,1
21772,1,1
21773,1,1
21774,1,1
21775,0,1
21776,1,1
21777,1,1
21778,1,1
21779,1,1
21780,1,1
21781,1,1
21782,1,1
21783,1,1
21784,0,1
21785,0,1
21786,0,1
21787,0,1
21788,0,1
21789,0,1
21790,0,1
21791,0,1
21792,1,1
21793,1,1
21794,1,1
21795,1,1
21796,1,1
21797,1,1
21798,1,1
21799,1,1
21800,1,1
21801,1,1
21802,1,1
21803,1,1
21804,1,1
21805,1,1
21806,1,1
21807,1,1
21808,1,1
21809,1,1
21810,1,1
21811,1,1
21812,1,1
21813,1,1
21814,1,1
21815,1,1
21816,1,1
21817,1,1
21818,1,1
21819,1,1
21820,1,1
21821,1,1
21822,1,1
21823,1,1
21824,1,1
21825,1,1
21826,0,1
21827,0,1
21828,0,1
21829,0,1
21830,0,1
21831,0,1
21832,0,1
21833,1,1
21834,1,1
21835,1,1
21836,1,1
21837,1,1
21838,1,1
21839,1,1
21840,1,1
21841,1,1
21842,1,1
21843,1,1
21844,1,1
21845,1,1
21846,1,1
21847,1,1
21848,1,1
21849,1,1
21850,1,1
21851,1,1
21852,0,1
21853,0,1
21854,0,1
21855,0,1
21856,1,1
21857,1,1
21858,1,1
21859,1,1
21860,1,1
21861,1,1
21862,1,1
21863,1,1
21864,1,1
21865,1,1
21866,1,1
21867,1,1
21868,1,1
21869,1,1
21870,1,1
21871,1,1
21872,1,1
21873,1,1
21874,1,1
21875,0,1
21876,0,1
21877,1,1
21878,1,1
21879,1,1
21880,1,1
21881,1,1
21882,1,1
21883,1,1
21884,1,1
21885,1,1
21886,1,1
21887,1,1
21888,1,1
21889,1,1
21890,1,1
21891,1,1
21892,1,1
21893,1,1
21894,1,1
21895,1,1
21896,0,1
21897,0,1
21898,0,1
21899,0,1
21900,0,1
21901,0,1
21902,0,1
21903,0,1
21904,0,1
21905,0,1
21906,0,1
21907,0,0
21908,0,0
21909,0,0
21910,0,0
21911,0,0
21912,0,0
21913,0,0
21914,0,0
21915,0,0
21916,0,0
21917,0,0
21918,0,0
21919,0,0
21920,0,0
21921,0,0
21922,0,0
21923,0,0
21924,0,0
21925,0,0
21926,0,0
21927,0,0
21928,0,0
21929,0,0
21930,0,1
21931,0,1
21932,0,1
21933,0,1
21934,0,1
21935,0,1
21936,0,1
21937,0,1
21938,0,1
21939,0,1
21940,0,1
21941,0,1
21942,0,1
21943,0,1
21944,0,1
21945,0,1
21946,0,1
21947,0,1
21948,0,1
21949,0,1
21950,0,1
21951,0,1
21952,0,1
21953,0,1
21954,0,1
21955,0,1
21956,0,1
21957,0,1
21958,0,1
21959,0,1
21960,0,1
21961,0,1
21962,0,1
21963,0,1
21964,0,0
21965,0,0
21966,0,0
21967,0,0
21968,0,0
21969,0,0
21970,0,0
21971,0,0
21972,0,0
21973,0,0
21974,0,0
21975,0,0
21976,0,0
21977,0,0
21978,0,0
21979,0,0
21980,0,0
21981,0,0
21982,0,0
21983,0,1
21984,0,1
21985,1,1
21986,1,1
21987,1,1
21988,1,1
21989,1,1
21990,1,1
21991,1,1
21992,1,1
21993,1,1
21994,1,1
21995,1,1
21996,1,1
21997,1,1
21998,1,1
21999,1,1
22000,1,1
22001,1,1
22002,1,1
22003,1,1
22004,1,1
22005,1,1
22006,1,1
22007,1,1
22008,1,1
22009,0,1
22010,0,1
22011,0,1
22012,0,1
22013,0,1
22014,1,1
22015,1,1
22016,1,1
22017,1,1
22018,1,1
22019,1,1
22020,1,1
22021,1,1
22022,1,1
22023,1,1
22024,1,1
22025,1,1
22026,1,1
22027,1,1
22028,1,1
22029,1,1
22030,1,1
22031,1,1
22032,1,1
22033,1,1
22034,1,1
22035,1,1
22036,1,1
22037,1,1
22038,1,1
22039,1,1
22040,1,1
22041,1,1
22042,1,1
22043,1,1
22044,1,1
22045,1,1
22046,1,1
22047,1,1
22048,1,1
22049,1,1
22050,1,1
22051,0,1
22052,0,1
22053,0,1
22054,0,1
22055,0,1
22056,1,1
22057,1,1
22058,1,1
22059,1,1
22060,1,1
22061,1,1
22062,1,1
22063,1,1
22064,1,1
22065,1,1
22066,1,1
22067,1,1
22068,1,1
22069,1,1
22070,1,1
22071,1,1
22072,1,1
22073,1,1
22074,1,1
22075,1,1
22076,1,1
22077,1,1
22078,1,1
22079,1,1
22080,1,1
22081,1,1
22082,1,1
22083,1,1
22084,1,1
22085,1,1
22086,1,1
22087,1,1
22088,1,1
22089,1,1
22090,1,1
22091,1,1
22092,1,1
22093,1,1
22094,1,1
22095,1,1
22096,1,1
22097,1,1
22098,1,1
22099,1,1
22100,1,1
22101,1,1
22102,1,1
22103,1,1
22104,1,1
22105,1,1
22106,1,1
22107,1,1
22108,1,1
22109,1,1
22110,1,1
22111,1,1
22112,1,1
22113,1,1
22114,1,1
22115,1,1
22116,1,1
22117,1,1
22118,1,1
22119,1,1
22120,1,1
22121,1,1
22122,1,1
22123,1,1
22124,1,1
22125,0,1
22126,0,1
22127,0,1
22128,0,1
22129,0,1
22130,0,1
22131,0,1
22132,0,1
22133,1,1
22134,1,1
22135,1,1
22136,1,1
22137,1,1
22138,1,1
22139,1,1
22140,1,1
22141,1,1
22142,1,1
22143,1,1
22144,1,1
22145,1,1
22146,1,1
22147,1,1
22148,1,1
22149,1,1
22150,1,1
22151,1,1
22152,1,1
22153,1,1
22154,1,1
22155,1,1
22156,1,1
22157,1,1
22158,1,1
22159,1,1
22160,1,1
22161,1,1
22162,1,1
22163,1,1
22164,1,1
22165,1,1
22166,1,1
22167,1,1
22168,1,1
22169,1,1
22170,1,1
22171,1,1
22172,1,1
22173,0,1
22174,0,1
22175,0,1
22176,0,1
22177,0,1
22178,0,1
22179,0,1
22180,0,1
22181,0,1
22182,0,1
22183,0,1
22184,1,1
22185,1,1
22186,1,1
22187,1,1
22188,1,1
22189,1,1
22190,1,1
22191,1,1
22192,1,1
22193,1,1
22194,1,1
22195,0,1
22196,0,1
22197,0,1
