Timestamp,GazeEventType,Focus
46372,1,1
46373,1,1
46374,1,1
46375,1,1
46376,1,1
46377,1,1
46378,1,1
46379,1,1
46380,1,1
46381,1,1
46382,1,1
46383,1,1
46384,1,1
46385,1,1
46386,1,1
46387,1,1
46388,1,1
46389,1,1
46390,1,1
46391,1,1
46392,1,1
46393,1,1
46394,1,1
46395,1,1
46396,1,1
46397,1,1
46398,1,1
46399,1,1
46400,1,1
46401,1,1
46402,1,1
46403,1,1
46404,1,1
46405,1,1
46406,1,1
46407,1,1
46408,1,1
46409,1,1
46410,1,1
46411,1,1
46412,1,1
46413,1,1
46414,1,1
46415,1,1
46416,1,1
46417,1,1
46418,1,1
46419,1,1
46420,1,1
46421,1,1
46422,1,1
46423,1,1
46424,1,1
46425,1,1
46426,1,1
46427,1,1
46428,1,1
46429,1,1
46430,1,1
46431,1,1
46432,1,1
46433,1,1
46434,1,1
46435,1,1
46436,1,1
46437,1,1
46438,1,1
46439,1,1
46440,1,1
46441,1,1
46442,1,1
46443,1,1
46444,1,1
46445,1,1
46446,1,1
46447,1,1
46448,1,1
46449,1,1
46450,1,1
46451,1,1
46452,1,1
46453,1,1
46454,1,1
46455,1,1
46456,1,1
46457,1,1
46458,1,1
46459,1,1
46460,1,1
46461,1,1
46462,1,1
46463,1,1
46464,1,1
46465,1,1
46466,1,1
46467,1,1
46468,1,1
46469,1,1
46470,1,1
46471,1,1
46472,1,1
46473,1,1
46474,1,1
46475,1,1
46476,1,1
46477,1,1
46478,1,1
46479,1,1
46480,1,1
46481,1,1
46482,1,1
46483,1,1
46484,1,1
46485,1,1
46486,1,1
46487,1,1
46488,1,1
46489,1,1
46490,1,1
46491,1,1
46492,1,1
46493,1,1
46494,1,1
46495,1,1
46496,1,1
46497,1,1
46498,1,1
46499,1,1
46500,1,1
46501,1,1
46502,1,1
46503,1,1
46504,1,1
46505,1,1
46506,1,1
46507,1,1
46508,1,1
46509,1,1
46510,1,1
46511,1,1
46512,1,1
46513,1,1
46514,1,1
46515,1,1
46516,1,1
46517,1,1
46518,1,1
46519,1,1
46520,1,1
46521,1,1
46522,1,1
46523,1,1
46524,1,1
46525,1,1
46526,1,1
46527,1,1
46528,1,1
46529,1,1
46530,1,1
46531,1,1
46532,1,1
46533,1,1
46534,1,1
46535,1,1
46536,1,1
46537,1,1
46538,1,1
46539,1,1
46540,1,1
46541,1,1
46542,1,1
46543,1,1
46544,1,1
46545,1,1
46546,1,1
46547,1,1
46548,1,1
46549,1,1
46550,1,1
46551,1,1
46552,1,1
46553,1,1
46554,1,1
46555,1,1
46556,1,1
46557,1,1
46558,1,1
46559,1,1
46560,1,1
46561,1,1
46562,1,1
46563,1,1
46564,1,1
46565,1,1
46566,1,1
46567,1,1
46568,1,1
46569,1,1
46570,1,1
46571,1,1
46572,1,1
46573,1,1
46574,1,1
46575,1,1
46576,1,1
46577,1,1
46578,1,1
46579,1,1
46580,1,1
46581,1,1
46582,1,1
46583,1,1
46584,1,1
46585,1,1
46586,1,1
46587,1,1
46588,1,1
46589,1,1
46590,1,1
46591,1,1
46592,1,1
46593,1,1
46594,1,1
46595,1,1
46596,1,1
46597,1,1
46598,1,1
46599,1,1
46600,1,1
46601,1,1
46602,1,1
46603,1,1
46604,1,1
46605,1,1
46606,1,1
46607,1,1
46608,1,1
46609,1,1
46610,1,1
46611,1,1
46612,1,1
46613,1,1
46614,1,1
46615,1,1
46616,1,1
46617,1,1
46618,1,1
46619,1,1
46620,1,1
46621,1,1
46622,1,1
46623,1,1
46624,1,1
46625,1,1
46626,1,1
46627,1,1
46628,1,1
46629,1,1
46630,1,1
46631,1,1
46632,1,1
46633,1,1
46634,1,1
46635,1,1
46636,1,1
46637,1,1
46638,1,1
46639,1,1
46640,0,1
46641,1,1
46642,1,1
46643,1,1
46644,1,1
46645,1,1
46646,1,1
46647,1,1
46648,1,1
46649,1,1
46650,1,1
46651,1,1
46652,1,1
46653,0,1
46654,0,1
46655,0,1
46656,0,1
46657,1,1
46658,1,1
46659,1,1
46660,1,1
46661,1,1
46662,1,1
46663,1,1
46664,1,1
46665,1,1
46666,1,1
46667,1,1
46668,1,1
46669,1,1
46670,1,1
46671,1,1
46672,1,1
46673,1,1
46674,1,1
46675,1,1
46676,1,1
46677,1,1
46678,1,1
46679,1,1
46680,1,1
46681,1,1
46682,1,1
46683,1,1
46684,1,1
46685,1,1
46686,1,1
46687,1,1
46688,1,1
46689,1,1
46690,1,1
46691,1,1
46692,1,1
46693,1,1
46694,0,1
46695,0,1
46696,0,1
46697,0,1
46698,1,1
46699,1,1
46700,1,1
46701,1,1
46702,1,1
46703,1,1
46704,1,1
46705,1,1
46706,1,1
46707,1,1
46708,1,1
46709,1,1
46710,1,1
46711,1,1
46712,1,1
46713,1,1
46714,1,1
46715,1,1
46716,1,1
46717,1,1
46718,1,1
46719,1,1
46720,1,1
46721,1,1
46722,1,1
46723,1,1
46724,1,1
46725,1,1
46726,1,1
46727,1,1
46728,1,1
46729,1,1
46730,1,1
46731,1,1
46732,1,1
46733,1,1
46734,1,1
46735,1,1
46736,1,1
46737,1,1
46738,1,1
46739,1,1
46740,1,1
46741,1,1
46742,1,1
46743,1,1
46744,1,1
46745,1,1
46746,1,1
46747,1,1
46748,1,1
46749,1,1
46750,1,1
46751,1,1
46752,1,1
46753,1,1
46754,1,1
46755,1,1
46756,1,1
46757,1,1
46758,1,1
46759,1,1
46760,1,1
46761,1,1
46762,1,1
46763,1,1
46764,1,1
46765,1,1
46766,1,1
46767,1,1
46768,1,1
46769,1,1
46770,1,1
46771,1,1
46772,1,1
46773,1,1
46774,1,1
46775,1,1
46776,1,1
46777,1,1
46778,1,1
46779,1,1
46780,1,1
46781,1,1
46782,1,1
46783,1,1
46784,1,1
46785,1,1
46786,1,1
46787,1,1
46788,1,1
46789,1,1
46790,1,1
46791,1,1
46792,1,1
46793,1,1
46794,1,1
46795,1,1
46796,1,1
46797,1,1
46798,1,1
46799,1,1
46800,1,1
46801,1,1
46802,1,1
46803,1,1
46804,1,1
46805,1,1
46806,1,1
46807,1,1
46808,1,1
46809,1,1
46810,1,1
46811,1,1
46812,1,1
46813,1,1
46814,1,1
46815,0,1
46816,0,1
46817,0,1
46818,0,1
46819,0,1
46820,0,1
46821,0,1
46822,0,1
46823,0,1
46824,1,1
46825,1,1
46826,1,1
46827,1,1
46828,1,1
46829,1,1
46830,1,1
46831,1,1
46832,1,1
46833,1,1
46834,1,1
46835,1,1
46836,1,1
46837,1,1
46838,1,1
46839,1,1
46840,1,1
46841,1,1
46842,1,1
46843,1,1
46844,1,1
46845,1,1
46846,1,1
46847,1,1
46848,1,1
46849,1,1
46850,1,1
46851,1,1
46852,1,1
46853,1,1
46854,1,1
46855,1,1
46856,1,1
46857,1,1
46858,1,1
46859,1,1
46860,1,1
46861,1,1
46862,1,1
46863,1,1
46864,1,1
46865,1,1
46866,1,1
46867,1,1
46868,1,1
46869,1,1
46870,1,1
46871,1,1
46872,1,1
46873,1,1
46874,1,1
46875,1,1
46876,1,1
46877,1,1
46878,1,1
46879,1,1
46880,1,1
46881,1,1
46882,1,1
46883,1,1
46884,1,1
46885,1,1
46886,1,1
46887,1,1
46888,1,1
46889,1,1
46890,1,1
46891,1,1
46892,1,1
46893,1,1
46894,1,1
46895,1,1
46896,1,1
46897,0,1
46898,0,1
46899,0,1
46900,0,1
46901,0,1
46902,0,1
46903,0,1
46904,0,1
46905,0,1
46906,0,1
46907,0,1
46908,0,1
46909,0,1
46910,0,1
46911,0,1
46912,0,1
46913,0,1
46914,0,1
46915,0,1
46916,0,1
46917,0,1
46918,0,1
46919,0,1
46920,0,1
46921,0,1
46922,0,1
46923,1,1
46924,1,1
46925,1,1
46926,1,1
46927,1,1
46928,1,1
46929,1,1
46930,1,1
46931,1,1
46932,1,1
46933,1,1
46934,1,1
46935,1,1
46936,1,1
46937,1,1
46938,1,1
46939,1,1
46940,1,1
46941,1,1
46942,1,1
46943,1,1
46944,1,1
46945,1,1
46946,1,1
46947,1,1
46948,1,1
46949,1,1
46950,1,1
46951,1,1
46952,1,1
46953,1,1
46954,1,1
46955,1,1
46956,1,1
46957,1,1
46958,1,1
46959,1,1
46960,1,1
46961,1,1
46962,1,1
46963,1,1
46964,1,1
46965,1,1
46966,1,1
46967,1,1
46968,1,1
46969,1,1
46970,1,1
46971,1,1
46972,1,1
46973,1,1
46974,1,1
46975,1,1
46976,1,1
46977,1,1
46978,1,1
46979,0,1
46980,0,1
46981,0,1
46982,0,1
46983,0,1
46984,0,1
46985,0,1
46986,1,1
46987,1,1
46988,1,1
46989,1,1
46990,1,1
46991,1,1
46992,1,1
46993,1,1
46994,1,1
46995,1,1
46996,1,1
46997,1,1
46998,1,1
46999,1,1
47000,1,1
47001,1,1
47002,1,1
47003,1,1
47004,1,1
47005,1,1
47006,1,1
47007,1,1
47008,1,1
47009,1,1
47010,1,1
47011,1,1
47012,1,1
47013,1,1
47014,1,1
47015,1,1
47016,1,1
47017,1,1
47018,1,1
47019,1,1
47020,1,1
47021,1,1
47022,1,1
47023,1,1
47024,1,1
47025,1,1
47026,1,1
47027,1,1
47028,1,1
47029,1,1
47030,1,1
47031,1,1
47032,1,1
47033,1,1
47034,1,1
47035,1,1
47036,1,1
47037,1,1
47038,1,1
47039,1,1
47040,1,1
47041,1,1
47042,1,1
47043,1,1
47044,1,1
47045,1,1
47046,1,1
47047,1,1
47048,1,1
47049,1,1
47050,1,1
47051,1,1
47052,1,1
47053,1,1
47054,1,1
47055,1,1
47056,1,1
47057,1,1
47058,1,1
47059,1,1
47060,1,1
47061,1,1
47062,1,1
47063,1,1
47064,1,1
47065,1,1
47066,1,1
47067,1,1
47068,1,1
47069,1,1
47070,1,1
47071,1,1
47072,1,1
47073,1,1
47074,1,1
47075,1,1
47076,1,1
47077,1,1
47078,1,1
47079,1,1
47080,1,1
47081,1,1
47082,1,1
47083,1,1
47084,1,1
47085,1,1
47086,1,1
47087,1,1
47088,1,1
47089,1,1
47090,1,1
47091,1,1
47092,1,1
47093,1,1
47094,1,1
47095,0,1
47096,0,1
47097,0,1
47098,0,1
47099,0,1
47100,0,1
47101,0,1
47102,1,1
47103,1,1
47104,1,1
47105,1,1
47106,1,1
47107,1,1
47108,1,1
47109,1,1
47110,1,1
47111,1,1
47112,1,1
47113,1,1
47114,1,1
47115,1,1
47116,1,1
47117,1,1
47118,1,1
47119,1,1
47120,1,1
47121,1,1
47122,1,1
47123,1,1
47124,1,1
47125,1,1
47126,1,1
47127,1,1
47128,1,1
47129,1,1
47130,1,1
47131,1,1
47132,1,1
47133,1,1
47134,1,1
47135,1,1
47136,1,1
47137,1,1
47138,1,1
47139,1,1
47140,1,1
47141,1,1
47142,1,1
47143,1,1
47144,1,1
47145,1,1
47146,1,1
47147,1,1
47148,1,1
47149,1,1
47150,1,1
47151,1,1
47152,1,1
47153,1,1
47154,1,1
47155,1,1
47156,1,1
47157,1,1
47158,1,1
47159,1,1
47160,1,1
47161,1,1
47162,1,1
47163,1,1
47164,1,1
47165,1,1
47166,1,1
47167,1,1
47168,1,1
47169,1,1
47170,1,1
47171,1,1
47172,1,1
47173,1,1
47174,1,1
47175,1,1
47176,1,1
47177,1,1
47178,1,1
47179,1,1
47180,1,1
47181,1,1
47182,1,1
47183,1,1
47184,1,1
47185,1,1
47186,1,1
47187,1,1
47188,1,1
47189,1,1
47190,1,1
47191,1,1
47192,1,1
47193,1,1
47194,1,1
47195,1,1
47196,1,1
47197,1,1
47198,1,1
47199,1,1
47200,1,1
47201,1,1
47202,1,1
47203,1,1
47204,1,1
47205,1,1
47206,1,1
47207,1,1
47208,1,1
47209,1,1
47210,1,1
47211,1,1
47212,1,1
47213,1,1
47214,1,1
47215,1,1
47216,1,1
47217,1,1
47218,1,1
47219,1,1
47220,1,1
47221,1,1
47222,1,1
47223,1,1
47224,1,1
47225,0,1
47226,0,1
47227,0,1
47228,0,1
47229,0,1
47230,0,1
47231,0,1
47232,0,1
47233,1,1
47234,1,1
47235,1,1
47236,1,1
47237,1,1
47238,1,1
47239,1,1
47240,1,1
47241,1,1
47242,1,1
47243,1,1
47244,1,1
47245,1,1
47246,1,1
47247,1,1
47248,1,1
47249,1,1
47250,1,1
47251,1,1
47252,1,1
47253,1,1
47254,1,1
47255,1,1
47256,1,1
47257,1,1
47258,1,1
47259,1,1
47260,1,1
47261,1,1
47262,1,1
47263,1,1
47264,1,1
47265,1,1
47266,1,1
47267,1,1
47268,1,1
47269,1,1
47270,1,1
47271,1,1
47272,1,1
47273,1,1
47274,1,1
47275,1,1
47276,1,1
47277,1,1
47278,1,1
47279,1,1
47280,1,1
47281,1,1
47282,1,1
47283,1,1
47284,1,1
47285,1,1
47286,1,1
47287,1,1
47288,1,1
47289,1,1
47290,1,1
47291,1,1
47292,1,1
47293,1,1
47294,1,1
47295,1,1
47296,1,1
47297,1,1
47298,1,1
47299,1,1
47300,1,1
47301,1,1
47302,1,1
47303,1,1
47304,1,1
47305,1,1
47306,1,1
47307,1,1
47308,1,1
47309,1,1
47310,1,1
47311,1,1
47312,1,1
47313,1,1
47314,1,1
47315,1,1
47316,1,1
47317,1,1
47318,1,1
47319,1,1
47320,1,1
47321,1,1
47322,1,1
47323,1,1
47324,1,1
47325,1,1
47326,1,1
47327,1,1
47328,1,1
47329,1,1
47330,1,1
47331,1,1
47332,1,1
47333,1,1
47334,1,1
47335,1,1
47336,1,1
47337,1,1
47338,1,1
47339,1,1
47340,1,1
47341,1,1
47342,1,1
47343,1,1
47344,1,1
47345,1,1
47346,1,1
47347,1,1
47348,1,1
47349,1,1
47350,1,1
47351,1,1
47352,1,1
47353,1,1
47354,1,1
47355,1,1
47356,1,1
47357,1,1
47358,1,1
47359,1,1
47360,1,1
47361,1,1
47362,1,1
47363,1,1
47364,1,1
47365,1,1
47366,1,1
47367,1,1
47368,1,1
47369,1,1
47370,1,1
47371,1,1
47372,1,1
47373,1,1
47374,0,1
47375,0,1
47376,0,1
47377,0,1
47378,0,1
47379,0,1
47380,0,1
47381,1,1
47382,1,1
47383,1,1
47384,1,1
47385,1,1
47386,1,1
47387,1,1
47388,1,1
47389,1,1
47390,1,1
47391,1,1
47392,1,1
47393,1,1
47394,1,1
47395,1,1
47396,1,1
47397,1,1
47398,1,1
47399,1,1
47400,1,1
47401,1,1
47402,1,1
47403,1,1
47404,1,1
47405,1,1
47406,1,1
47407,1,1
47408,1,1
47409,1,1
47410,1,1
47411,1,1
47412,1,1
47413,1,1
47414,1,1
47415,1,1
47416,1,1
47417,1,1
47418,1,1
47419,1,1
47420,1,1
47421,1,1
47422,1,1
47423,1,1
47424,1,1
47425,1,1
47426,1,1
47427,1,1
47428,1,1
47429,1,1
47430,1,1
47431,1,1
47432,1,1
47433,1,1
47434,1,1
47435,1,1
47436,1,1
47437,1,1
47438,1,1
47439,1,1
47440,1,1
47441,1,1
47442,1,1
47443,1,1
47444,1,1
47445,1,1
47446,1,1
47447,1,1
47448,1,1
47449,1,1
47450,1,1
47451,1,1
47452,1,1
47453,1,1
47454,1,1
47455,1,1
47456,1,1
47457,1,1
47458,1,1
47459,1,1
47460,1,1
47461,1,1
47462,1,1
47463,1,1
47464,1,1
47465,1,1
47466,1,1
47467,1,1
47468,1,1
47469,1,1
47470,1,1
47471,1,1
47472,1,1
47473,1,1
47474,1,1
47475,1,1
47476,1,1
47477,1,1
47478,1,1
47479,1,1
47480,1,1
47481,1,1
47482,1,1
47483,1,1
47484,1,1
47485,1,1
47486,1,1
47487,1,1
47488,1,1
47489,1,1
47490,1,1
47491,1,1
47492,1,1
47493,1,1
47494,1,1
47495,1,1
47496,1,1
47497,1,1
47498,1,1
47499,1,1
47500,1,1
47501,1,1
47502,1,1
47503,1,1
47504,1,1
47505,1,1
47506,1,1
47507,1,1
47508,1,1
47509,1,1
47510,1,1
47511,1,1
47512,1,1
47513,1,1
47514,1,1
47515,1,1
47516,1,1
47517,1,1
47518,1,1
47519,1,1
47520,1,1
47521,1,1
47522,1,1
47523,1,1
47524,1,1
47525,1,1
47526,1,1
47527,1,1
47528,1,1
47529,1,1
47530,1,1
47531,1,1
47532,1,1
47533,1,1
47534,1,1
47535,1,1
47536,1,1
47537,1,1
47538,1,1
47539,1,1
47540,1,1
47541,1,1
47542,1,1
47543,1,1
47544,1,1
47545,1,1
47546,1,1
47547,1,1
47548,1,1
47549,1,1
47550,1,1
47551,1,1
47552,1,1
47553,1,1
47554,1,1
47555,1,1
47556,1,1
47557,1,1
47558,1,1
47559,1,1
47560,1,1
47561,1,1
47562,1,1
47563,1,1
47564,1,1
47565,1,1
47566,1,1
47567,1,1
47568,1,1
47569,1,1
47570,0,1
47571,1,1
47572,1,1
47573,1,1
47574,1,1
47575,1,1
47576,1,1
47577,1,1
47578,1,1
47579,1,1
47580,1,1
47581,1,1
47582,1,1
47583,1,1
47584,1,1
47585,1,1
47586,1,1
47587,1,1
47588,1,1
47589,1,1
47590,1,1
47591,1,1
47592,1,1
47593,1,1
47594,1,1
47595,1,1
47596,1,1
47597,1,1
47598,1,1
47599,1,1
47600,1,1
47601,1,1
47602,1,1
47603,1,1
47604,1,1
47605,1,1
47606,1,1
47607,1,1
47608,1,1
47609,1,1
47610,1,1
47611,1,1
47612,1,1
47613,1,1
47614,1,1
47615,1,1
47616,1,1
47617,1,1
47618,1,1
47619,1,1
47620,1,1
47621,1,1
47622,1,1
47623,1,1
47624,1,1
47625,1,1
47626,1,1
47627,1,1
47628,1,1
47629,1,1
47630,1,1
47631,1,1
47632,1,1
47633,1,1
47634,1,1
47635,1,1
47636,1,1
47637,1,1
47638,1,1
47639,1,1
47640,1,1
47641,1,1
47642,1,1
47643,1,1
47644,1,1
47645,1,1
47646,1,1
47647,1,1
47648,1,1
47649,1,1
47650,1,1
47651,1,1
47652,1,1
47653,1,1
47654,1,1
47655,1,1
47656,1,1
47657,1,1
47658,1,1
47659,1,1
47660,1,1
47661,1,1
47662,1,1
47663,1,1
47664,1,1
47665,1,1
47666,1,1
47667,1,1
47668,1,1
47669,1,1
47670,1,1
47671,1,1
47672,1,1
47673,1,1
47674,1,1
47675,1,1
47676,1,1
47677,1,1
47678,1,1
47679,1,1
47680,1,1
47681,1,1
47682,1,1
47683,1,1
47684,1,1
47685,1,1
47686,1,1
47687,1,1
47688,1,1
47689,1,1
47690,1,1
47691,1,1
47692,1,1
47693,1,1
47694,1,1
47695,1,1
47696,1,1
47697,1,1
47698,1,1
47699,1,1
47700,1,1
47701,1,1
47702,1,1
47703,1,1
47704,1,1
47705,1,1
47706,1,1
47707,1,1
47708,1,1
47709,1,1
47710,1,1
47711,1,1
47712,1,1
47713,1,1
47714,1,1
47715,1,1
47716,1,1
47717,1,1
47718,1,1
47719,1,1
47720,1,1
47721,1,1
47722,1,1
47723,1,1
47724,1,1
47725,1,1
47726,1,1
47727,1,1
47728,1,1
47729,1,1
47730,1,1
47731,1,1
47732,1,1
47733,1,1
47734,1,1
47735,1,1
47736,1,1
47737,1,1
47738,1,1
47739,1,1
47740,1,1
47741,1,1
47742,1,1
47743,1,1
47744,1,1
47745,1,1
47746,1,1
47747,1,1
47748,1,1
47749,1,1
47750,1,1
47751,1,1
47752,1,1
47753,1,1
47754,1,1
47755,1,1
47756,1,1
47757,1,1
47758,1,1
47759,1,1
47760,1,1
47761,1,1
47762,1,1
47763,1,1
47764,1,1
47765,1,1
47766,1,1
47767,1,1
47768,1,1
47769,1,1
47770,1,1
47771,1,1
47772,1,1
47773,1,1
47774,1,1
47775,1,1
47776,1,1
47777,1,1
47778,1,1
47779,1,1
47780,1,1
47781,0,1
47782,0,1
47783,0,1
47784,0,1
47785,0,0
47786,0,0
47787,0,0
47788,0,0
47789,0,0
47790,0,0
47791,0,0
47792,0,0
47793,0,0
47794,0,0
47795,0,0
47796,0,0
47797,0,0
47798,0,0
47799,0,0
47800,0,0
47801,0,0
47802,0,0
47803,0,0
47804,1,1
47805,1,1
47806,1,1
47807,1,1
47808,1,1
47809,1,1
47810,1,1
47811,1,1
47812,1,1
47813,1,1
47814,1,1
47815,1,1
47816,1,1
47817,1,1
47818,1,1
47819,1,1
47820,1,1
47821,1,1
47822,1,1
47823,1,1
47824,1,1
47825,1,1
47826,1,1
47827,1,1
47828,1,1
47829,1,1
47830,1,1
47831,1,1
47832,1,1
47833,1,1
47834,1,1
47835,1,1
47836,1,1
47837,1,1
47838,1,1
47839,1,1
47840,1,1
47841,1,1
47842,1,1
47843,1,1
47844,1,1
47845,1,1
47846,1,1
47847,1,1
47848,1,1
47849,1,1
47850,1,1
47851,1,1
47852,1,1
47853,1,1
47854,1,1
47855,1,1
47856,1,1
47857,1,1
47858,1,1
47859,1,1
47860,1,1
47861,1,1
47862,1,1
47863,1,1
47864,1,1
47865,1,1
47866,1,1
47867,1,1
47868,1,1
47869,1,1
47870,1,1
47871,1,1
47872,1,1
47873,1,1
47874,1,1
47875,1,1
47876,1,1
47877,1,1
47878,1,1
47879,1,1
47880,1,1
47881,1,1
47882,1,1
47883,1,1
47884,1,1
47885,1,1
47886,1,1
47887,1,1
47888,1,1
47889,1,1
47890,1,1
47891,1,1
47892,1,1
47893,1,1
47894,1,1
47895,1,1
47896,1,1
47897,1,1
47898,1,1
47899,1,1
47900,1,1
47901,1,1
47902,1,1
47903,1,1
47904,1,1
47905,1,1
47906,1,1
47907,1,1
47908,1,1
47909,1,1
47910,1,1
47911,1,1
47912,1,1
47913,1,1
47914,1,1
47915,1,1
47916,1,1
47917,1,1
47918,1,1
47919,1,1
47920,1,1
47921,1,1
47922,1,1
47923,1,1
47924,1,1
47925,1,1
47926,1,1
47927,1,1
47928,1,1
47929,1,1
47930,1,1
47931,1,1
47932,1,1
47933,1,1
47934,1,1
47935,1,1
47936,1,1
47937,1,1
47938,1,1
47939,1,1
47940,1,1
47941,1,1
47942,1,1
47943,1,1
47944,1,1
47945,1,1
47946,1,1
47947,1,1
47948,1,1
47949,1,1
47950,1,1
47951,1,1
47952,1,1
47953,1,1
47954,1,1
47955,1,1
47956,1,1
47957,1,1
47958,1,1
47959,1,1
47960,1,1
47961,1,1
47962,1,1
47963,1,1
47964,1,1
47965,1,1
47966,1,1
47967,1,1
47968,1,1
47969,1,1
47970,1,1
47971,1,1
47972,1,1
47973,1,1
47974,1,1
47975,1,1
47976,1,1
47977,1,1
47978,1,1
47979,1,1
47980,1,1
47981,1,1
47982,1,1
47983,1,1
47984,1,1
47985,1,1
47986,1,1
47987,1,1
47988,1,1
47989,1,1
47990,1,1
47991,1,1
47992,1,1
47993,1,1
47994,1,1
47995,1,1
47996,1,1
47997,1,1
47998,1,1
47999,1,1
48000,1,1
48001,1,1
48002,1,1
48003,1,1
48004,1,1
48005,1,1
48006,1,1
48007,1,1
48008,1,1
48009,1,1
48010,1,1
48011,1,1
48012,1,1
48013,1,1
48014,1,1
48015,1,1
48016,1,1
48017,1,1
48018,1,1
48019,1,1
48020,1,1
48021,1,1
48022,1,1
48023,1,1
48024,1,1
48025,1,1
48026,1,1
48027,1,1
48028,1,1
48029,1,1
48030,1,1
48031,1,1
48032,1,1
48033,1,1
48034,1,1
48035,1,1
48036,1,1
48037,1,1
48038,1,1
48039,1,1
48040,1,1
48041,1,1
48042,1,1
48043,1,1
48044,1,1
48045,1,1
48046,1,1
48047,1,1
48048,1,1
48049,1,1
48050,1,1
48051,1,1
48052,1,1
48053,1,1
48054,1,1
48055,1,1
48056,1,1
48057,1,1
48058,1,1
48059,1,1
48060,1,1
48061,1,1
48062,1,1
48063,1,1
48064,1,1
48065,1,1
48066,1,1
48067,1,1
48068,1,1
48069,1,1
48070,1,1
48071,1,1
48072,1,1
48073,1,1
48074,1,1
48075,1,1
48076,1,1
48077,1,1
48078,1,1
48079,1,1
48080,1,1
48081,1,1
48082,1,1
48083,1,1
48084,1,1
48085,1,1
48086,1,1
48087,1,1
48088,1,1
48089,1,1
48090,1,1
48091,1,1
48092,1,1
48093,1,1
48094,1,1
48095,1,1
48096,1,1
48097,1,1
48098,1,1
48099,1,1
48100,1,1
48101,1,1
48102,1,1
48103,1,1
48104,1,1
48105,1,1
48106,1,1
48107,0,1
48108,1,1
48109,1,1
48110,1,1
48111,1,1
48112,1,1
48113,1,1
48114,1,1
48115,1,1
48116,1,1
48117,1,1
48118,1,1
48119,1,1
48120,1,1
48121,1,1
48122,1,1
48123,1,1
48124,1,1
48125,1,1
48126,1,1
48127,1,1
48128,1,1
48129,1,1
48130,1,1
48131,1,1
48132,1,1
48133,1,1
48134,1,1
48135,1,1
48136,1,1
48137,1,1
48138,1,1
48139,1,1
48140,1,1
48141,1,1
48142,1,1
48143,1,1
48144,1,1
48145,1,1
48146,1,1
48147,1,1
48148,1,1
48149,1,1
48150,1,1
48151,1,1
48152,1,1
48153,1,1
48154,1,1
48155,1,1
48156,1,1
48157,1,1
48158,1,1
48159,1,1
48160,1,1
48161,1,1
48162,1,1
48163,1,1
48164,1,1
48165,1,1
48166,1,1
48167,1,1
48168,1,1
48169,1,1
48170,1,1
48171,1,1
48172,1,1
48173,1,1
48174,1,1
48175,1,1
48176,1,1
48177,1,1
48178,1,1
48179,1,1
48180,1,1
48181,1,1
48182,1,1
48183,1,1
48184,1,1
48185,1,1
48186,1,1
48187,1,1
48188,1,1
48189,1,1
48190,1,1
48191,1,1
48192,1,1
48193,1,1
48194,1,1
48195,1,1
48196,1,1
48197,1,1
48198,1,1
48199,1,1
48200,1,1
48201,1,1
48202,1,1
48203,1,1
48204,1,1
48205,1,1
48206,1,1
48207,1,1
48208,1,1
48209,1,1
48210,1,1
48211,1,1
48212,1,1
48213,1,1
48214,1,1
48215,1,1
48216,1,1
48217,1,1
48218,1,1
48219,1,1
48220,1,1
48221,1,1
48222,1,1
48223,1,1
48224,1,1
48225,1,1
48226,1,1
48227,1,1
48228,1,1
48229,1,1
48230,1,1
48231,1,1
48232,1,1
48233,1,1
48234,1,1
48235,1,1
48236,1,1
48237,1,1
48238,1,1
48239,1,1
48240,1,1
48241,1,1
48242,1,1
48243,1,1
48244,1,1
48245,1,1
48246,1,1
48247,1,1
48248,1,1
48249,1,1
48250,1,1
48251,1,1
48252,1,1
48253,1,1
48254,1,1
48255,1,1
48256,1,1
48257,1,1
48258,1,1
48259,1,1
48260,1,1
48261,1,1
48262,1,1
48263,1,1
48264,1,1
48265,1,1
48266,1,1
48267,1,1
48268,1,1
48269,1,1
48270,1,1
48271,1,1
48272,1,1
48273,1,1
48274,1,1
48275,1,1
48276,1,1
48277,1,1
48278,1,1
48279,0,1
48280,0,1
48281,0,1
48282,0,1
48283,0,1
48284,0,1
48285,0,1
48286,0,0
48287,0,0
48288,0,0
48289,0,0
48290,0,0
48291,0,0
48292,0,0
48293,0,0
48294,0,0
48295,0,0
48296,0,0
48297,0,0
48298,0,0
48299,0,0
48300,0,0
48301,0,0
48302,0,1
48303,0,1
48304,0,1
48305,1,1
48306,1,1
48307,1,1
48308,1,1
48309,1,1
48310,1,1
48311,1,1
48312,1,1
48313,1,1
48314,1,1
48315,1,1
48316,1,1
48317,1,1
48318,1,1
48319,1,1
48320,1,1
48321,1,1
48322,1,1
48323,1,1
48324,1,1
48325,1,1
48326,1,1
48327,1,1
48328,1,1
48329,1,1
48330,1,1
48331,1,1
48332,1,1
48333,1,1
48334,1,1
48335,1,1
48336,1,1
48337,1,1
48338,1,1
48339,1,1
48340,1,1
48341,1,1
48342,1,1
48343,1,1
48344,1,1
48345,1,1
48346,1,1
48347,1,1
48348,1,1
48349,1,1
48350,1,1
48351,1,1
48352,1,1
48353,1,1
48354,1,1
48355,1,1
48356,1,1
48357,1,1
48358,1,1
48359,1,1
48360,1,1
48361,1,1
48362,1,1
48363,1,1
48364,0,1
48365,0,1
48366,0,1
48367,0,1
48368,0,1
